osm_id	name	bench	btst	bus	departures_board	description	highway	layer	level	local_ref	mvv:zone	name:bar	name:etymology:wikidata	name:official	network	network:guid	network:short	network:wikidata	network:wikipedia	note	official_name	old_name	operator	public_transport	public_transport:version	rail	railway	railway:position	railway:ref	ref	ref:IFOPT	ref_name	shelter	short_name	source	subway	train	tram	uic_name	uic_ref	wheelchair	wheelchair:description	wheelchair:tram	wikidata	wikipedia	geometry
1688588868	Holbeinstraße	NA	NA	NA	NA	Holbeinstraße, Stop Tram 37/N17 Richtung Max-Weber-Platz (Johannisplatz)/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:74:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6012968, 48.1433539)
1688588874	Max-Weber-Platz	NA	NA	NA	NA	Max-Weber-Platz, Stop Tram 37/N17 Richtung Max-Weber-Platz (Johannisplatz)/Amalienburgstraße; (teilweise Endhaltestelle Tram 37)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5978864, 48.1359223)
1688588905	Max-Weber-Platz	NA	NA	NA	NA	Max-Weber-Platz, Stop Tram 16/37/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5979608, 48.1360989)
1688588910	Sternwartstraße	NA	NA	NA	NA	Sternwartstraße, Stop Tram 16/37/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6030639, 48.1459675)
1688588913	Sternwartstraße	NA	NA	NA	NA	Sternwartstraße, Stop Tram 37/N17 Richtung Max-Weber-Platz (Johannisplatz)/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6035834, 48.1463355)
1688813254	Am Gasteig	NA	NA	NA	NA	Am Gasteig, Stop Tram 16/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5917074, 48.1328598)
1688813272	Am Gasteig	NA	NA	NA	NA	Am Gasteig, Stop Tram 16/N17 Richtung Romanplatz/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5915435, 48.13284)
1688813279	Wiener Platz	NA	NA	NA	NA	Wiener Platz, Stop Tram 16/N17 Richtung Romanplatz/Amalienburgstraße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5956834, 48.1340669)
1688813285	Wiener Platz	NA	NA	NA	NA	Wiener Platz, Stop Tram 16/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5959452, 48.1341013)
1689006761	Müllerstraße	NA	NA	NA	NA	Müllerstraße, Stop Tram 16/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5722484, 48.1317238)
1689112790	Lehel	NA	NA	NA	NA	Lehel, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:590:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.588581, 48.1395932)
1689112793	Lehel	NA	NA	NA	NA	Lehel, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:590:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5886227, 48.1395938)
1690131328	Nationalmuseum/Haus der Kunst	NA	NA	NA	NA	Nationalmuseum/Haus der Kunst, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5886671, 48.1433479)
1690131332	Paradiesstraße	NA	NA	NA	NA	Paradiesstraße, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.593002, 48.1463776)
1690131628	Paradiesstraße	NA	NA	NA	NA	Paradiesstraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.59296, 48.1463079)
1690677421	Ammerseestraße	NA	NA	NA	NA	Ammerseestraße, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5021174, 48.126101)
1690677429	Ammerseestraße	NA	NA	NA	NA	Ammerseestraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5035085, 48.1261961)
1690677430	Fachnerstraße	NA	NA	NA	NA	Fachnerstraße, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5170163, 48.129848)
1690677433	Fachnerstraße	NA	NA	NA	NA	Fachnerstraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5169116, 48.1298168)
1690677436	Hans-Thonauer-Straße	NA	NA	NA	NA	Hans-Thonauer-Straße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	3	de:09162:1214:3:3	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5177574, 48.1348146)
1690677443	Hans-Thonauer-Straße	NA	NA	NA	NA	Hans-Thonauer-Straße, Stop Tram 18 Richtung St.Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5166966, 48.1348607)
1690677448	Mariannenplatz	NA	NA	NA	NA	Mariannenplatz, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.5867159, 48.1351876)
1690677458	Mariannenplatz	NA	NA	NA	NA	Mariannenplatz, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.586813, 48.1352287)
1690677459	Senftenauerstraße	NA	NA	NA	NA	Senftenauerstraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.4983346, 48.1257875)
1690677460	Siglstraße	NA	NA	NA	NA	Siglstraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.5141273, 48.1349552)
1690677461	Westendstraße	NA	NA	NA	NA	Westendstraße, Tram 18 Richtung St.Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	c(11.5220051, 48.1345673)
1692237422	Karlstraße	NA	NA	NA	NA	Karlstraße, Stop Tram 20/21/22/N20 Richtung Karlsplatz (Stachus)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5596634, 48.1446575)
1692237425	Karlstraße	NA	NA	NA	NA	Karlstraße, Stop Tram 20/21/22/N20 Richtung Moosach Bahnhof/Westfriedhof/Hochschule München	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5596417, 48.1448794)
1692348556	Trudering	NA	NA	NA	NA	Trudering	NA	-3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.662185, 48.125665)
1698244742	Albrechtstraße	NA	NA	NA	NA	Albrechtstraße, Stop Tram 12 Richtung Nordbad; Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	c(11.5406625, 48.1557563)
1698244766	Clemensstraße	NA	NA	NA	NA	Clemensstraße, Stop Tram 12/28 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5746116, 48.1632738)
1698244799	Clemensstraße	NA	NA	NA	NA	Clemensstraße, Stop Tram 12/28 Richtung Romanplatz/Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5745077, 48.1636505)
1698244806	Fasaneriestraße	NA	NA	NA	NA	Fasaneriestraße, Stop Tram 12 Richtung Romanplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:105:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5437166, 48.1574679)
1698244811	Hubertusstraße	NA	NA	NA	NA	Hubertusstraße, Stop Tram 12 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	Für Zustieg zur Tram Querung der Straße notwendig! Bordsteinabsenkung zwar an Ampel vorhanden, allerdings über Umwege	no	NA	NA	c(11.5196922, 48.1559272)
1698244828	Hubertusstraße	NA	NA	NA	NA	Hubertusstraße, Stop Tram 12 Richtung Romanplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	Für Zustieg zur Tram Querung der Straße notwendig! Bordsteinabsenkung zwar an Ampel vorhanden, allerdings über Umwege	no	NA	NA	c(11.5201243, 48.1559711)
1698244838	Infanteriestraße	NA	NA	NA	NA	Infanteriestraße, Stop Tram 12 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:106:1:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5541886, 48.1614281)
1698244845	Karl-Theodor-Straße	NA	NA	NA	NA	Karl-Theodor-Straße, Stop Tram 12/28 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	c(11.5740437, 48.1668585)
1698244859	Leonrodplatz	NA	NA	NA	NA	Leonrodplatz, Stop Tram 12 Richtung Rotkreuzplatz; Romanplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:11:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5477158, 48.1596509)
1698244867	Neuhausen	NA	NA	NA	NA	Neuhausen, Stop Tram 12 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:204:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5315638, 48.1562696)
1698244893	Renatastraße	NA	NA	NA	NA	Renatastraße, Stop Tram 12 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	Für Zustieg zur Tram Querung der Straße notwendig! Bordsteinabsenkung zwar an Ampel vorhanden, allerdings über Umwege	no	NA	NA	c(11.5263384, 48.1565678)
1698244898	Renatastraße	NA	NA	NA	NA	Renatastraße, Stop Tram 12 Richtung Romanplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	Für Zustieg zur Tram Querung der Straße notwendig! Bordsteinabsenkung zwar an Ampel vorhanden, allerdings über Umwege	no	NA	NA	c(11.5267408, 48.1566578)
1698244938	Volkartstraße	NA	NA	NA	NA	Volkartstraße, Stop Tram 12 Richtung Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5326795, 48.1550706)
1698366036	Neuhausen	NA	NA	NA	NA	Neuhausen, Stop Tram 12 Richtung Romanplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:204:1:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5314702, 48.1563568)
1698492592	Untermenzing	NA	NA	NA	NA	Untermenzing, Gleis 2, S2 Ri.Peterhausen/Altomünster	NA	NA	1	2	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	München-Untermenzing	NA	DB Netz AG	stop_position	NA	NA	stop	9.0	MAUG	2	NA	NA	NA	NA	NA	NA	yes	NA	München-Untermenzing	8004139	NA	NA	NA	NA	NA	c(11.4727584, 48.1777183)
1703279845	Anni-Albers-Straße	NA	NA	NA	NA	Anni-Albers-Straße, Stop Tram 23 Richtung Schwabing Nord	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.589251, 48.179849)
1703279846	Domagkstraße	NA	NA	NA	NA	Domagkstraße, Stop Tram 23 Richtung Schwabing Nord	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5903303, 48.1839671)
1703373356	Westendstraße	NA	NA	NA	NA	Westendstraße, Gleis 1, U4/U5 nach Westendstraße/Laimer Platz	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.5214823, 48.1347787)
1716964572	Stockdorf	NA	NA	NA	NA	Stockdorf, Gleis 1, S6 Ri.Tutzing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MSD	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8005735	no	NA	NA	NA	NA	c(11.4008487, 48.0934019)
1717055699	München-Pasing	NA	NA	NA	NA	München-Pasing, Gleis 10	NA	NA	NA	10	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MP	10	NA	NA	NA	NA	NA	NA	yes	NA	München-Pasing	8004158	NA	NA	NA	NA	NA	c(11.4618452, 48.1502455)
1736057577	Freiham	NA	NA	NA	NA	Freiham, Gleis 1, S8 Ri.Flughafen München	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	station opened 14.9.2013 as 150. station in S-Bahn Munich	München-Freiham	NA	DB InfraGO AG	stop_position	NA	NA	stop	NA	MFHH	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004181	yes	NA	NA	NA	NA	c(11.4100744, 48.1399917)
1744600782	Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	Max-Weber-Platz (Johannisplatz), Stop Tram 15/25 Endhaltestelle/ Tram 37 Ri. St Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5981946, 48.1344291)
1767294515	Aidenbachstraße	NA	NA	NA	NA	Aidenbachstraße, Gleis 1	NA	-2	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5251527, 48.0978284)
1769891412	Max-Weber-Platz	NA	NA	NA	NA	Max-Weber-Platz, Stop Tram (Bedarfshalt)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.598567, 48.1356331)
1989334533	Nationaltheater	NA	NA	NA	NA	Nationaltheater, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5790901, 48.1393035)
1989334542	Nationaltheater	NA	NA	NA	NA	Nationaltheater, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.5783853, 48.1394104)
2056183981	Garching-Hochbrück (U)	NA	NA	NA	NA	Garching-Hochbrück, Gleis 1 U6 Ri.Garching Forschungszentrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6311016, 48.2473384)
2222451727	Böhmerwaldplatz	NA	NA	NA	NA	Böhmerwaldplatz, Gleis 1	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81679 München	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6155026, 48.143541)
2292220950	Fröttmaning	NA	NA	NA	NA	Tram Stop Fröttmaning, Gleis 2, U6 Ri. Klinikum Großhaden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6165011, 48.2118976)
2292220951	Kieferngarten	NA	NA	NA	NA	U-Bahnhof Kieferngarten, Gleis 1 U6 Ri.Kl.Großhadern	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6130954, 48.2038806)
2431541948	Tivolistraße	NA	NA	NA	NA	Tivolistraße, Stop Tram 18 Richtung Gondrellplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5961616, 48.1498062)
2431541950	Tivolistraße	NA	NA	NA	NA	Tivolistraße, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5962955, 48.1498761)
2441182954	Hauptbahnhof	NA	NA	NA	NA	Linien U4 und U5	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5603671, 48.1393801)
2441182955	Hauptbahnhof	NA	NA	NA	NA	Linien U1 und U7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	4	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5608904, 48.1400276)
2468831411	München-Pasing	NA	MP	NA	NA	München-Pasing, Gleis 3	NA	NA	NA	3	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MP	3	NA	NA	NA	NA	NA	NA	yes	NA	München-Pasing	8004158	NA	NA	NA	NA	NA	c(11.46147, 48.1497339)
2468831429	München-Pasing	NA	MP	NA	NA	München-Pasing, Gleis 4	NA	NA	NA	4	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MP	4	NA	NA	NA	NA	NA	NA	yes	NA	München-Pasing	8004158	NA	NA	NA	NA	NA	c(11.4615413, 48.1498324)
2468831488	München-Pasing	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MP	9	NA	NA	NA	NA	NA	NA	yes	NA	München-Pasing	8004158	NA	NA	NA	NA	NA	c(11.4617502, 48.150152)
2473495346	Giesing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Giesing	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MGI	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004148	NA	NA	NA	NA	NA	c(11.5960535, 48.111128)
2476467536	Neuperlach Süd	NA	NA	NA	NA	Neuperlach Süd, Gleis 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MVG	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.6451298, 48.0889456)
2499284229	Gauting	NA	NA	NA	NA	Gauting, Gleis 4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	MGT	4	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	c(11.3760638, 48.0706597)
